section,category,filename,prompt
06,Boosters and special tiles,special_rocket_horizontal.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a horizontal rocket booster pointing left-to-right, clearly communicating that it clears a horizontal row, using a handcrafted wooden-and-leaf rocket shape. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
06,Boosters and special tiles,special_rocket_vertical.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a vertical rocket booster pointing bottom-to-top, clearly communicating that it clears a vertical column, using a handcrafted wooden-and-leaf rocket shape. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
06,Boosters and special tiles,special_line_clear_leaf.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a line clear leaf special tile icon with enchanted leaf energy and a subtle horizontal/vertical beam cue, forest-themed and readable. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
06,Boosters and special tiles,special_sun_burst_bomb.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a sun burst bomb special tile shaped like a glowing golden seed-sun, communicating area clear in a cozy magical way. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
06,Boosters and special tiles,special_flower_bloom_bomb.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a flower bloom bomb special tile with rounded petals and gentle magical energy, communicating a soft area burst. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
06,Boosters and special tiles,special_rainbow_gem_wild.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a rainbow wild special tile with an enchanted rounded rainbow gem/orb, soft iridescent bands, and premium magical glow. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
06,Boosters and special tiles,special_magic_seed.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a magic seed special tile with a glowing seed pod, tiny leaves, green-gold sparkles, and clear magical power. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
06,Boosters and special tiles,booster_hammer_icon.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a magical hammer booster with a rounded wooden handle, carved moss-stone hammer head, subtle golden accents, and tiny leaf details. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. It should communicate breaking one tile or blocker. Transparent PNG, no text, no background."
06,Boosters and special tiles,booster_magic_glove_icon.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a magical glove booster with warm cream fabric, subtle green leaf stitching, small golden sparkles, and soft enchanted feel. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. It should communicate moving or swapping a tile. Transparent PNG, no text, no background."
06,Boosters and special tiles,booster_paint_brush_icon.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a magical paint brush booster with wooden handle, glowing magical bristles, green-gold accents, and tiny leaf details. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. It should communicate recoloring or transforming a tile. Transparent PNG, no text, no background."
07,Tile VFX,effect_tile_match_pop.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a tile match pop effect with soft green-gold sparkles, small rounded burst shapes, and satisfying premium motion feeling. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_tile_disappear_sparkle.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a tile disappear sparkle effect with tiny golden dust, soft leaves, and subtle magical fade. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_tile_fall_shadow.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a soft oval falling tile shadow for tile drop animations, subtle and low opacity. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_tile_landing_bounce.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a gentle landing bounce effect with soft dust, tiny leaves, and a small compression glow. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_swap_trail.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a soft swap trail effect for moving tiles, using gentle green-gold motion streaks and tiny leaf sparkles. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_invalid_move_shake.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a friendly invalid move shake effect with subtle warm warning wiggle marks and soft tiny particles. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_combo_glow.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a combo glow effect with layered golden-green soft light, tiny sparkles, and premium magical energy. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_moss_clear_particles.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create moss clear particles with tiny green leaves, soft spores, golden specks, and cozy magical dissolve. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_reward_sparkle_burst.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a reward sparkle burst with warm golden sparkles, soft leaf confetti, and premium celebratory glow. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
07,Tile VFX,effect_soft_leaf_particles.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create soft floating leaf particles in cozy forest colors, subtle and reusable for ambient UI or rewards. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_top_hud_panel.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a top HUD panel with soft moss-green carved wood/stone frame, warm parchment insets, subtle leaf details, and clean empty areas for level, goals, moves, and buttons. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
08,HUD and top UI,ui_level_badge.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a rounded level badge with warm cream center, moss-green border, subtle golden trim, and premium forest UI polish. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_mode_label_badge.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a small mode label badge with warm parchment center, moss-green edge, and subtle leaf accent, designed for short mode text. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_goal_panel.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a compact goal panel with warm parchment surface, moss-green border, and space for one goal icon plus counter. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
08,HUD and top UI,ui_goal_icon_slot.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a small rounded goal icon slot with soft inset shadow, warm cream center, and moss-green rim. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_goal_counter_badge.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a small rounded counter badge with warm cream fill, moss-green border, and subtle golden highlight, for objective numbers. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_moves_counter.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a moves counter badge/panel with warm cream center, moss-green rim, and clear empty area for a number. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
08,HUD and top UI,ui_score_counter.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a score counter panel with warm parchment surface, subtle moss-green border, and premium small HUD readability. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
08,HUD and top UI,ui_coin_counter.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a coin counter panel with warm parchment surface, soft golden accent, moss-green border, and empty area for currency count. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
08,HUD and top UI,ui_pause_button.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a small circular pause button with moss-green frame, cream center, and simple pause icon. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_settings_button.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a small circular settings button with moss-green frame, cream center, and simple gear icon with soft rounded teeth. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_hud_progress_bar.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a horizontal HUD progress bar with rounded moss-green frame, warm fill area, soft inner shadow, and no numbers. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
08,HUD and top UI,ui_hud_success_state.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a subtle HUD success state glow with soft green-gold highlight, tiny sparkles, and leaf details. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
08,HUD and top UI,ui_hud_warning_state.png,"Create a premium mobile game overlay asset for a cozy magical forest match-3 puzzle game. Create a subtle HUD warning state accent with warm amber glow and soft attention marks, friendly not alarming. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. The asset must sit on top of an existing tile, not include its own tile base. Orthographic top-down view, perfectly centered, no perspective, no rotation, grid-ready, readable at 64x64 pixels. Transparent PNG, no text, no background."
09,Popup panels,ui_booster_bar_panel.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a horizontal booster bar panel for the bottom gameplay screen with 3 to 5 empty circular booster slots, soft moss-stone/carved wood frame, and subtle inset shadows. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_pause_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a pause menu popup frame with rounded cream parchment surface, moss-green carved border, and empty spaces for title and buttons. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_level_start_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a level start popup frame with clear layout areas for title, objective row, booster slots, and one large start button area. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_level_complete_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a level complete victory popup frame with warm celebration feel, empty areas for title, objective summary, rewards, and one large primary button. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_level_failed_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a gentle level failed popup frame that feels encouraging, with areas for title, remaining objective, retry button, and secondary action. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_out_of_moves_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create an out-of-moves popup frame with friendly extra moves offer area and clear primary/secondary button spaces. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_reward_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a warm reward popup panel with golden glow, leaf confetti, empty reward card slots, and claim button area. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_chest_open_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create an open chest reward popup frame with magical glow and empty spaces for rewards and button text. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_daily_reward_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a daily reward popup frame with several empty daily reward card slots, highlighted current-day slot, and claim button area. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_friend_challenge_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a friend challenge popup frame with empty spaces for two avatar circles, challenge info, and primary action button. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_challenge_result_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a challenge result popup frame with areas for player avatars, scores, result message, rewards, and button area. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_wardrobe_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a wardrobe popup frame for dressing up a companion bear, with one large character preview area and several empty outfit/item slots. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
09,Popup panels,ui_event_popup.png,"Create a premium mobile game UI panel asset for a cozy magical forest match-3 puzzle game. Create a limited-time event popup frame with areas for event artwork, title, progress/reward cards, and one large call-to-action button. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Leave layout areas empty for in-game text and icons to be added later. Transparent PNG, no text, no background."
10,Buttons,ui_button_primary.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a primary button background with soft rounded rectangle, deep moss-green fill, subtle golden rim light, gentle bevel, and soft inner highlight. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_secondary.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a secondary button background with soft rounded rectangle, pale sage-green or warm parchment fill, subtle moss-green border, and gentle bevel. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_disabled.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a disabled button background with muted desaturated sage-gray color, low contrast, subtle bevel, and inactive but polished feel. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_close.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a small circular close button with moss-green/carved wood frame, warm cream center, and a simple clean X symbol made from leaf-like strokes. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_play.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a rounded circular or pill-shaped play button with deep moss-green fill, soft golden rim, and cream-colored play triangle icon. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_retry.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a rounded retry button with sage/moss-green fill, subtle golden edge, and simple circular retry arrow icon. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_continue.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a rounded continue button with deep moss-green fill, golden rim light, and simple forward arrow or leaf-arrow icon. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_challenge_friend.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a friendly rounded challenge friend button with moss-green fill, golden accent, and simple icon showing two friendly avatar circles or leaf characters. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_claim.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a rewarding claim button with deep moss-green fill, golden rim light, sparkle accents, and small reward sparkle or basket icon. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
10,Buttons,ui_button_equip.png,"Create a premium mobile game icon asset for a cozy magical forest match-3 puzzle game. Create a wardrobe equip button with moss-green fill, golden accent, and simple outfit or hanger icon. Use the same handcrafted premium casual-game style as the rest of the game: soft painted textures, rounded shapes, matte finish, subtle shading, gentle highlights, cozy magical forest color harmony, polished mobile game quality, clean silhouette, and high readability at small size. Centered composition, readable at 64x64 pixels. Transparent PNG, no text, no background."
